participant_id,pair_id,trial_id,ref_set_num,ref_set_size,ref_area_multiplier,ref_resulting_area,ref_radius_multiplier,ref_resulting_radius,targ_set_num,targ_set_size,targ_area_multiplier,targ_resulting_area,targ_radius_multiplier,targ_resulting_radius,set_size_ratio,resulting_area_ratio,resulting_radius_ratio
63476,403,63476_403,586,5,0.56,8082.4800000000005,0.7483314773547883,113.36624956786561,727,7,1,11265,1,158.07763581632176,0.7142857142857143,0.7174860186418109,0.7171555228697339
63476,338,63476_338,572,5,0.95,13464.349999999999,0.9746794344808963,146.2967137544604,602,6,1,13883,1,162.6793528648229,0.8333333333333334,0.9698444140315493,0.8992949085310443
63476,113,63476_113,522,5,0.49,8306.48,0.7,114.82357046636831,719,7,1,10390,1,152.04556696892524,0.7142857142857143,0.7994687199230028,0.7551918333129417
63476,345,63476_345,572,5,0.77,10913.210000000001,0.8774964387392122,131.70981224935764,761,7,1,16808,1,193.35283500811607,0.7142857142857143,0.6492866492146597,0.6811889375391318
70262,48,70262_48,510,5,1,10695,1,130.39177621420242,925,9,0.55,8302.25,0.7416198487095663,154.03600537712273,0.5555555555555556,1.2882050046674094,0.8465019324213667
70262,442,70262_442,596,5,1,12767,1,142.46907195860965,740,7,1,11906,1,162.5664775204301,0.7142857142857143,1.072316479086175,0.8763742324471859
70262,460,70262_460,599,5,0.8,10573.6,0.8944271909999159,129.66096567478596,886,8,1,9799,1,157.7808469821452,0.625,1.0790488825390345,0.8217788670475236
70262,110,70262_110,521,5,1,18907,1,173.24280638961798,946,9,1,15782,1,212.4370687387185,0.5555555555555556,1.1980103915853504,0.815501773857996
70262,49,70262_49,510,5,1,10695,1,130.39177621420242,1039,10,0.84,10582.32,0.916515138991168,183.21198345518005,0.5,1.0106479486539814,0.7116989497911349
70262,49,70262_49,510,5,1,10695,1,130.39177621420242,1039,10,0.97,12220.06,0.9848857801796105,196.87931992277512,0.5,0.8752002854323138,0.6622929024000485
70262,97,70262_97,521,5,1,18907,1,173.24280638961798,637,6,1.39,16721.699999999997,1.1789826122551597,178.3546741451603,0.8333333333333334,1.1306864732652782,0.9713387508342964
70262,460,70262_460,599,5,0.95,12556.15,0.9746794344808963,141.294761574572,886,8,1,9799,1,157.7808469821452,0.625,1.2813705480151036,0.8955127588493754
70262,425,70262_425,590,5,0.9,13770.9,0.9486832980505138,147.9459032841952,891,8,1,11743,1,172.60241609263616,0.625,1.1726901132589627,0.8571485071494727
70262,226,70262_226,548,5,1,16419,1,161.4109864104174,1079,10,0.97,14564.55,0.9848857801796105,214.9951748039385,0.5,1.1273262819654573,0.7507656232639343
70262,405,70262_405,587,5,1,12876,1,142.91021179992185,659,6,0.74,13613.039999999999,0.8602325267042626,161.14955093845708,0.8333333333333334,0.9458577951728637,0.8868173132824874
70262,113,70262_113,522,5,1,16952,1,164.0336720948119,719,7,1.22,12675.8,1.104536101718726,167.93981782347018,0.7142857142857143,1.3373514886634374,0.9767408004886355
70262,462,70262_462,599,5,1,13217,1,144.96536663854414,933,9,1.06,10449.480000000001,1.0295630140987,172.70444259585665,0.5555555555555556,1.2648476287815278,0.8393841204060724
70262,102,70262_102,521,5,0.82,15503.74,0.9055385138137416,156.87803342697646,709,7,1,13870,1,175.6280122051119,0.7142857142857143,1.1177894736842104,0.893240386071
70262,405,70262_405,587,5,1,12876,1,142.91021179992185,659,6,0.7,12877.199999999999,0.8366600265340756,156.73365442327182,0.8333333333333334,0.9999068120398845,0.9118029712621984
70262,345,70262_345,572,5,1,14173,1,150.09726129327478,761,7,0.91,15295.28,0.9539392014169457,184.4468490193447,0.7142857142857143,0.9266257302906518,0.8137697233175972
70262,225,70262_225,548,5,1.08,17732.52,1.0392304845413265,167.74321761759154,1068,10,1,15625,1,222.82798718597195,0.5,1.13488128,0.7527924105762948
70262,232,70262_232,549,5,0.98,17036.32,0.9899494936611666,164.2615924357542,659,6,1,18396,1,187.33254781222462,0.8333333333333334,0.9260882800608828,0.8768449175228434
70262,269,70262_269,556,5,1,17792,1,167.8609670050623,1061,10,1,15212,1,219.71830414960914,0.5,1.169602945043387,0.7639826260936526
70262,338,70262_338,572,5,1,14173,1,150.09726129327478,602,6,0.85,11800.55,0.9219544457292888,149.98295260208718,0.8333333333333334,1.2010457139709592,1.0007621445584611
70262,396,70262_396,585,5,1.08,12198.6,1.0392304845413265,139.08408379224116,758,7,1,11362,1,158.69205084861295,0.7142857142857143,1.0736314029220209,0.8764401433372542
70262,427,70262_427,590,5,1.06,16219.060000000001,1.0295630140987,160.55898783275546,998,9,1,17992,1,226.74273452294713,0.5555555555555556,0.9014595375722544,0.7081108383497349
70262,403,70262_403,586,5,0.9,12989.7,0.9486832980505138,143.7179522473447,727,7,1,11265,1,158.07763581632176,0.7142857142857143,1.1531025299600532,0.9091605621831144
70262,215,70262_215,548,5,1,16419,1,161.4109864104174,814,8,0.92,12225.880000000001,0.9591663046625439,176.19789409222818,0.625,1.3429708127349522,0.9160778410094346
70262,98,70262_98,521,5,1,18907,1,173.24280638961798,667,6,1.03,15049.33,1.014889156509222,169.3821046381352,0.8333333333333334,1.2563349996312128,1.022792855005142
74766,75,74766_75,516,5,1.36,15232.000000000002,1.1661903789690602,155.54828847010222,717,7,1,16746,1,192.91168809437366,0.7142857142857143,0.9095903499343128,0.8063186321505154
74766,270,74766_270,556,5,1,17792,1,167.8609670050623,1070,10,1.12,17765.440000000002,1.0583005244258363,237.38016622427938,0.5,1.0014950375560638,0.7071398157437695
74766,427,74766_427,590,5,1,15301,1,155.9486749563474,998,9,1.25,22490,1.118033988749895,253.50608389874907,0.5555555555555556,0.6803468208092486,0.6151673859576232
74766,75,74766_75,516,5,1.16,12992,1.0770329614269007,143.65633330292184,717,7,1,16746,1,192.91168809437366,0.7142857142857143,0.7758270631792666,0.7446740771489399
74766,280,74766_280,563,5,1,13607,1,146.91374372304392,617,6,1.1,13251.7,1.0488088481701516,158.840315559835,0.8333333333333334,1.026811654353781,0.9249147057234449
74766,232,74766_232,549,5,1,17384,1,165.92926557117528,659,6,1,18396,1,187.33254781222462,0.8333333333333334,0.9449880408784518,0.8857471246133736
74766,98,74766_98,521,5,1,18907,1,173.24280638961798,667,6,1.13,16510.429999999997,1.0630145812734648,177.4141007244956,0.8333333333333334,1.145154911168274,0.976488372018664
74766,98,74766_98,521,5,0.78,14747.460000000001,0.8831760866327847,153.003903784464,667,6,1,14611,1,166.89714689704252,0.8333333333333334,1.0093395387037165,0.9167556583747406
74766,425,74766_425,590,5,1.29,19738.29,1.1357816691600546,177.12364634521904,891,8,1,11743,1,172.60241609263616,0.625,1.6808558290045135,1.0261944783562955
74766,266,74766_266,556,5,1,17792,1,167.8609670050623,1015,10,0.87,12425.34,0.9327379053088815,198.7582365343596,0.5,1.4319125271421145,0.844548482276577
74766,263,74766_263,556,5,1,17792,1,167.8609670050623,989,9,1.18,18726.6,1.0862780491200215,231.35034719262978,0.5555555555555556,0.950092381959352,0.7255704131936997
74766,223,74766_223,548,5,1.23,20195.37,1.1090536506409416,179.01344373202883,1024,10,1,18523,1,242.39588572047802,0.5,1.090286130756357,0.7385168407456408
74766,225,74766_225,548,5,1,16419,1,161.4109864104174,1068,10,1,15625,1,222.82798718597195,0.5,1.050816,0.724374834816885
74766,427,74766_427,590,5,1,15301,1,155.9486749563474,998,9,0.87,15653.039999999999,0.9327379053088815,211.4915432429415,0.5555555555555556,0.9775098000132882,0.7373754645934391
74766,403,74766_403,586,5,0.87,12556.71,0.9327379053088815,141.30235243936215,727,7,1,11265,1,158.07763581632176,0.7142857142857143,1.1146657789613847,0.8938794644142348
74766,463,74766_463,599,5,0.85,11234.449999999999,0.9219544457292888,133.65146424918208,943,9,1,14271,1,202.01808601507474,0.5555555555555556,0.7872223390091794,0.6615816775890496
81818,110,81818_110,521,5,1,18907,1,173.24280638961798,946,9,1,15782,1,212.4370687387185,0.5555555555555556,1.1980103915853504,0.815501773857996
81818,463,81818_463,599,5,1,13217,1,144.96536663854414,943,9,0.67,9561.57,0.8185352771872451,165.3589300331859,0.5555555555555556,1.3823043705165574,0.8766709279592643
81818,98,81818_98,521,5,1,18907,1,173.24280638961798,667,6,1.03,15049.33,1.014889156509222,169.3821046381352,0.8333333333333334,1.2563349996312128,1.022792855005142
81818,106,81818_106,521,5,1,18907,1,173.24280638961798,841,8,0.68,12989.36,0.8246211251235321,181.6156864550547,0.625,1.4555759483146204,0.9538978145067397
81818,232,81818_232,549,5,1.2,20860.8,1.0954451150103321,181.76640340719604,659,6,1,18396,1,187.33254781222462,0.8333333333333334,1.1339856490541422,0.9702873607921679
81818,350,81818_350,572,5,1.34,18991.82,1.1575836902790226,173.75014162864372,897,8,1,16203,1,202.80981413049898,0.625,1.1721175091032525,0.8567146633093571
81818,106,81818_106,521,5,1.62,30629.340000000004,1.2727922061357855,220.5020937417966,841,8,1,19102,1,220.24137015389684,0.625,1.6034624646633862,1.0011838084176357
81818,113,81818_113,522,5,1,16952,1,164.0336720948119,719,7,0.81,8415.900000000001,0.9,136.84101027203272,0.7142857142857143,2.0142824890980164,1.1987171957348284
81818,397,81818_397,585,5,1.25,14118.75,1.118033988749895,149.63065006940747,887,8,1,15771,1,200.13496501083154,0.625,0.8952349248620887,0.7476487182602465
81818,403,81818_403,586,5,1.14,16453.62,1.0677078252031311,161.74921868234398,727,7,1,11265,1,158.07763581632176,0.7142857142857143,1.4605965379494008,1.0232264535527873
81818,263,81818_263,556,5,1.11,19749.120000000003,1.0535653752852738,176.85250269843743,989,9,1,15870,1,212.97525746749963,0.5555555555555556,1.2444310018903593,0.8303898997536153
81818,330,81818_330,571,5,1,15339,1,156.07397921304812,783,7,0.77,12142.130000000001,0.8774964387392122,164.38561473270835,0.7142857142857143,1.2632874133286334,0.9494381820868268
81818,397,81818_397,585,5,1,11295,1,133.83372202907148,887,8,0.95,14982.449999999999,0.9746794344808963,195.06743451661126,0.625,0.7538820419891273,0.6860895175082372
81818,225,81818_225,548,5,1.52,24956.88,1.2328828005937953,199.00082897228242,1068,10,1,15625,1,222.82798718597195,0.5,1.59724032,0.8930692750287089
98490,223,98490_223,548,5,1,16419,1,161.4109864104174,1024,10,0.51,9446.73,0.714142842854285,173.10528692460454,0.5,1.7380617419996127,0.9324440014401145
98490,405,98490_405,587,5,1,12876,1,142.91021179992185,659,6,0.54,9933.84,0.7348469228349535,137.66074630664505,0.8333333333333334,1.2961754970887391,1.0381333505310468
98490,403,98490_403,586,5,1,14433,1,151.49202325230803,727,7,0.79,8899.35,0.8888194417315589,140.50247601650779,0.7142857142857143,1.6218038396062633,1.0782160396554796
98490,83,98490_83,516,5,1,11200,1,133.38155696980675,903,9,0.66,9105.36,0.812403840463596,161.24498729464858,0.5555555555555556,1.2300447209116387,0.8271981610570875
98490,280,98490_280,563,5,1,13607,1,146.91374372304392,617,6,0.83,9999.01,0.9110433579144299,137.97596646166255,0.8333333333333334,1.360834722637541,1.0647777833385554
98490,223,98490_223,548,5,1,16419,1,161.4109864104174,1024,10,0.68,12595.640000000001,0.8246211251235321,199.8847680081357,0.5,1.3035463064997093,0.8075201928535528
98490,338,98490_338,572,5,1,14173,1,150.09726129327478,602,6,0.89,12355.87,0.9433981132056604,153.47139455019177,0.8333333333333334,1.1470661313205788,0.9780145787636437
98490,330,98490_330,571,5,1,15339,1,156.07397921304812,783,7,0.91,14349.79,0.9539392014169457,178.70600394443065,0.7142857142857143,1.0689355035857666,0.8733561031423429
98490,126,98490_126,524,5,1,20719,1,181.5186662048157,880,8,0.81,9234.810000000001,0.9,153.13433859325932,0.625,2.2435762078483474,1.1853557332228932
98490,268,98490_268,556,5,1.38,24552.96,1.174734012447073,197.19198730310256,1038,10,1,12502,1,199.03738607479013,0.5,1.9639225723884177,0.9907283811947061
98490,262,98490_262,556,5,1,17792,1,167.8609670050623,952,9,0.58,11139.48,0.7615773105863908,178.38794962835064,0.5555555555555556,1.5972020237928521,0.9409882638080654
98490,345,98490_345,572,5,1.37,19417.010000000002,1.1704699910719625,175.68434008586536,761,7,1,16808,1,193.35283500811607,0.7142857142857143,1.1552242979533556,0.9086204506827682
14945,192,14945_192,543,5,1,16136,1,160.00164145319127,598,5,1.33,14611.380000000001,1.1532562594670797,152.1795434556433,1,1.1043446957097822,1.0514004564603514
14945,275,14945_275,597,5,1.5,17037,1.224744871391589,164.1685455828401,559,5,1,18940,1,173.33649029778425,1,0.8995248152059134,0.9471089745777473
14945,19,14945_19,595,5,0.98,11257.26,0.9899494936611666,133.4805155615997,503,5,1,10701,1,130.19536434278618,1,1.051982057751612,1.0252324745615686
14945,9,14945_9,501,5,1,18197,1,169.83118186881865,522,5,1.05,17799.600000000002,1.02469507659596,168.08449619150986,1,1.022326344412234,1.0103917120072674
14945,9,14945_9,522,5,1.06,17969.120000000003,1.0295630140987,168.88300185561235,501,5,1,18197,1,169.83118186881865,1,0.9874770566576909,0.9944169262512776
14945,19,14945_19,503,5,1.09,11664.09,1.044030650891055,135.9279509777971,595,5,1,11487,1,134.8356824426909,1,1.015416557848002,1.0081007379895188
14945,19,14945_19,595,5,0.98,11257.26,0.9899494936611666,133.4805155615997,503,5,1,10701,1,130.19536434278618,1,1.051982057751612,1.0252324745615686
14945,142,14945_142,529,5,1,13611,1,146.98126701008516,589,5,0.93,15033.45,0.9643650760992956,154.46476580555117,1,0.9053810003691767,0.9515520658938709
14945,39,14945_39,522,5,1,16952,1,164.0336720948119,509,5,1.03,16932.170000000002,1.014889156509222,163.96896321567255,1,1.001171143450603,1.0003946410215099
14945,390,14945_390,593,5,1,16803,1,163.21907248784186,584,5,0.86,16909.32,0.9273618495495703,163.7611873448877,1,0.9937123432521237,0.9966896010841437
14945,9,14945_9,501,5,1,18197,1,169.83118186881865,522,5,1.07,18138.64,1.03440804327886,169.6777497834405,1,1.0032174407783605,1.0009042557764585
14945,9,14945_9,522,5,1,16952,1,164.0336720948119,501,5,1,18197,1,169.83118186881865,1,0.9315821289223498,0.9658631017566321
14945,252,14945_252,573,5,0.84,11085.48,0.916515138991168,132.60246740187765,554,5,1,10408,1,128.6787128781926,1,1.0650922367409685,1.0304926466539905
15814,275,15814_275,597,5,1,11358,1,134.0430561642665,559,5,1.53,28978.2,1.2369316876852983,214.4053974814846,1,0.39194981054723893,0.6251850827395427
15814,142,15814_142,529,5,1,13611,1,146.98126701008516,589,5,1.36,21984.4,1.1661903789690602,186.7916292663374,1,0.61912083113480465,0.7868728785512732
15814,152,15814_152,532,5,1,11666,1,135.93217960168866,597,5,1.2,13629.6,1.0954451150103321,146.83681107620131,1,0.8559312085461055,0.9257363913409038
15814,275,15814_275,559,5,1,18940,1,173.33649029778425,597,5,1.01,11471.58,1.004987562112089,134.71160423258,1,1.6510367360032359,1.286722782979544
15814,9,15814_9,522,5,1,16952,1,164.0336720948119,501,5,1.71,31116.87,1.307669683062202,222.08308776847727,1,0.5447848707148245,0.7386139743599829
15814,19,15814_19,595,5,0.8,9189.6,0.8944271909999159,120.60070069377271,503,5,1,10701,1,130.19536434278618,1,0.8587608634707037,0.9263056430814843
15814,192,15814_192,598,5,1,10986,1,131.95639928801737,543,5,1.38,22267.679999999997,1.174734012447073,187.95937026242532,1,0.49336078118600596,0.7020474643205196
15814,19,15814_19,503,5,1.53,16372.53,1.2369316876852983,161.0427717453248,595,5,1,11487,1,134.8356824426909,1,1.425309480282058,1.1943631598688476
15814,275,15814_275,559,5,1.71,32387.399999999998,1.307669683062202,226.666873330818,597,5,1,11358,1,134.0430561642665,1,2.8515055467511883,1.6910004875824622
15814,275,15814_275,559,5,1.64,31061.6,1.2806248474865698,221.97901645145726,597,5,1,11358,1,134.0430561642665,1,2.73477724951576,1.6560277182835
15814,39,15814_39,522,5,1,16952,1,164.0336720948119,509,5,1.27,20877.53,1.1269427669584644,182.07272776187318,1,0.8119734470504892,0.900923900636816
15814,19,15814_19,595,5,1.9,21825.3,1.378404875209022,185.8581620311407,503,5,1,10701,1,130.19536434278618,1,2.0395570507429213,1.4275328693101712
15814,152,15814_152,532,5,1.77,20648.82,1.3304134695650072,180.8460026894163,597,5,1,11358,1,134.0430561642665,1,1.8179978869519282,1.3491635289767936
15814,142,15814_142,589,5,1,16165,1,160.17250067820453,529,5,1.8,24499.8,1.3416407864998738,197.1960626721586,1,0.6598013045004449,0.8122499937764666
15814,275,15814_275,597,5,1,11358,1,134.0430561642665,559,5,1.59,30114.600000000002,1.2609520212918492,218.56899780462606,1,0.3771592516586639,0.6132757047460343
15814,14,15814_14,584,5,1.28,25167.36,1.131370849898476,199.78677556852168,502,5,1,16319,1,160.97764459423664,1,1.5422121453520437,1.2410839782884642
16063,275,16063_275,597,5,1.52,17264.16,1.2328828005937953,165.25937848395228,559,5,1,18940,1,173.33649029778425,1,0.9115184794086589,0.9534021266961397
16063,275,16063_275,597,5,1.51,17150.58,1.2288205727444508,164.71486504819052,559,5,1,18940,1,173.33649029778425,1,0.9055216473072862,0.9502607602427962
16063,9,16063_9,522,5,1,16952,1,164.0336720948119,501,5,0.98,17833.06,0.9899494936611666,168.1242924989145,1,0.9505940091044386,0.9756690699285528
16063,192,16063_192,543,5,1,16136,1,160.00164145319127,598,5,1.1,12084.6,1.0488088481701516,138.3970391459461,1,1.3352531320854641,1.1561059574725592
16063,192,16063_192,543,5,1,16136,1,160.00164145319127,598,5,1.33,14611.380000000001,1.1532562594670797,152.1795434556433,1,1.1043446957097822,1.0514004564603514
16063,192,16063_192,598,5,1.23,13512.78,1.1090536506409416,146.3467263558094,543,5,1,16136,1,160.00164145319127,1,0.8374305899851264,0.9146576561755048
16063,39,16063_39,522,5,1,16952,1,164.0336720948119,509,5,1,16439,1,161.56342016664615,1,1.0312062777541213,1.0152896734026662
16063,192,16063_192,543,5,1,16136,1,160.00164145319127,598,5,1.12,12304.320000000002,1.0583005244258363,139.64952656785383,1,1.3114093261553663,1.145737084725802
16063,192,16063_192,543,5,0.89,14361.04,0.9433981132056604,150.94524665674922,598,5,1,10986,1,131.95639928801737,1,1.3072128163116694,1.1439024364955992
16063,39,16063_39,522,5,1,16952,1,164.0336720948119,509,5,1,16439,1,161.56342016664615,1,1.0312062777541213,1.0152896734026662
16063,14,16063_14,502,5,1,16319,1,160.97764459423664,584,5,0.94,18482.28,0.9695359714832658,171.2086408782033,1,0.8829538347000478,0.9402425237915127
16063,39,16063_39,509,5,0.96,15781.439999999999,0.9797958971132712,158.29917620286744,522,5,1,16952,1,164.0336720948119,1,0.9309485606418121,0.9650407393877649
16063,19,16063_19,595,5,1,11487,1,134.8356824426909,503,5,1.07,11450.070000000002,1.03440804327886,134.67513207379972,1,1.0032253077928779,1.001192130769942
16063,39,16063_39,509,5,1.04,17096.56,1.019803902718557,164.76300642250376,522,5,1,16952,1,164.0336720948119,1,1.0085276073619633,1.0044462476415836
16063,252,16063_252,573,5,1,13197,1,144.68115338262348,554,5,1,10408,1,128.6787128781926,1,1.2679669485011529,1.124359656282689
16063,19,16063_19,595,5,0.93,10682.91,0.9643650760992956,130.03082315974606,503,5,1,10701,1,130.19536434278618,1,0.998309503784693,0.9987361978372218
16063,9,16063_9,501,5,1,18197,1,169.83118186881865,522,5,1.12,18986.24,1.0583005244258363,173.5969212014351,1,0.9584309478864693,0.9783075684375367
16063,275,16063_275,559,5,1,18940,1,173.33649029778425,597,5,1,11358,1,134.0430561642665,1,1.6675471033632683,1.2931403927806944
16063,275,16063_275,559,5,0.66,12500.400000000001,0.812403840463596,140.8192304104008,597,5,1,11358,1,134.0430561642665,1,1.100581088219757,1.0505522213536393
16063,192,16063_192,598,5,1.19,13073.34,1.0908712114635715,143.94743715169025,543,5,1,16136,1,160.00164145319127,1,0.8101970748636589,0.8996622524888428
16063,142,16063_142,589,5,0.93,15033.45,0.9643650760992956,154.46476580555117,529,5,1,13611,1,146.98126701008516,1,1.104507383733745,1.0509146433943348
16063,14,16063_14,584,5,1,19662,1,176.58822974487066,502,5,1.13,18440.469999999998,1.0630145812734648,171.1215834627311,1,1.06624180403211,1.0319459776582194
16063,192,16063_192,598,5,1.07,11755.02,1.03440804327886,136.496760785642,543,5,1,16136,1,160.00164145319127,1,0.7284965294992564,0.8530960029280347
16063,39,16063_39,509,5,1,16439,1,161.56342016664615,522,5,1,16952,1,164.0336720948119,1,0.9697380840018877,0.9849405802075935
16063,19,16063_19,595,5,1,11487,1,134.8356824426909,503,5,1.05,11236.050000000001,1.02469507659596,133.4105488376702,1,1.0223343612746472,1.0106823157346783
18417,390,18417_390,593,5,1,16803,1,163.21907248784186,584,5,1,19662,1,176.58822974487066,1,0.8545926151968264,0.924291911888215
18417,142,18417_142,589,5,1,16165,1,160.17250067820453,529,5,1,13611,1,146.98126701008516,1,1.1876423481008007,1.089747720484776
18417,390,18417_390,593,5,1,16803,1,163.21907248784186,584,5,0.77,15139.74,0.8774964387392122,154.95554272438582,1,1.1098605392166576,1.0533283909576188
18417,142,18417_142,529,5,1.36,18510.960000000003,1.1661903789690602,171.40813947584385,589,5,1,16165,1,160.17250067820453,1,1.145125889266935,1.070147114829732
18417,275,18417_275,559,5,1.14,21591.6,1.0677078252031311,185.07272708419086,597,5,1,11358,1,134.0430561642665,1,1.9010036978341256,1.380696116458198
18417,9,18417_9,522,5,1,16952,1,164.0336720948119,501,5,1,18197,1,169.83118186881865,1,0.9315821289223498,0.9658631017566321
18417,142,18417_142,529,5,1.55,21097.05,1.2449899597988732,182.99020170607338,589,5,1,16165,1,160.17250067820453,1,1.3051067120321682,1.1424570443194295
18417,275,18417_275,559,5,1,18940,1,173.33649029778425,597,5,1,11358,1,134.0430561642665,1,1.6675471033632683,1.2931403927806944
18417,142,18417_142,589,5,1,16165,1,160.17250067820453,529,5,1,13611,1,146.98126701008516,1,1.1876423481008007,1.089747720484776
18417,275,18417_275,597,5,1,11358,1,134.0430561642665,559,5,1,18940,1,173.33649029778425,1,0.5996832101372757,0.7733112395086954
18417,390,18417_390,584,5,1,19662,1,176.58822974487066,593,5,1,16803,1,163.21907248784186,1,1.1701481878236029,1.081909283353051
18417,390,18417_390,584,5,1,19662,1,176.58822974487066,593,5,1.28,21507.84,1.131370849898476,184.6613007602106,1,0.9141782717371898,0.9562817386095254
18417,275,18417_275,559,5,1,18940,1,173.33649029778425,597,5,1.35,15333.300000000001,1.161895003862225,155.74395725968486,1,1.2352200765653838,1.1129580456772772
18417,14,18417_14,584,5,1,19662,1,176.58822974487066,502,5,1,16319,1,160.97764459423664,1,1.204853238556284,1.0969736213371886
18417,390,18417_390,593,5,1.95,32765.85,1.396424004376894,227.92303079415467,584,5,1,19662,1,176.58822974487066,1,1.6664555996338113,1.2907034128121164
18417,390,18417_390,593,5,1,16803,1,163.21907248784186,584,5,0.49,9634.38,0.7,123.61176082140945,1,1.7440665616261763,1.3204170169831644
18417,142,18417_142,589,5,1,16165,1,160.17250067820453,529,5,0.4,5444.4000000000005,0.6324555320336759,92.95911542584719,1,2.969105870252002,1.7230424358542114
18417,390,18417_390,593,5,1,16803,1,163.21907248784186,584,5,0.8,15729.6,0.8944271909999159,157.94531429435244,1,1.068240768996033,1.0333897730176473
20051,19,20051_19,595,5,0.91,10453.17,0.9539392014169457,128.62504323188944,503,5,1,10701,1,130.19536434278618,1,0.9768404821979254,0.9879387325437924
20051,19,20051_19,503,5,1.1,11771.1,1.0488088481701516,136.5500501134508,595,5,1,11487,1,134.8356824426909,1,1.0247323060851397,1.0127144954488478
20051,19,20051_19,595,5,0.86,9878.82,0.9273618495495703,125.04146785533237,503,5,1,10701,1,130.19536434278618,1,0.9231679282310065,0.960414132150786
20051,39,20051_39,509,5,1,16439,1,161.56342016664615,522,5,0.92,15595.84,0.9591663046625439,157.33557110340817,1,1.0540631347846605,1.026871539815108
21004,142,21004_142,589,5,1,16165,1,160.17250067820453,529,5,1.14,15516.539999999999,1.0677078252031311,156.93304894493875,1,1.0417915334217551,1.020642253209535
21004,39,21004_39,509,5,1.11,18247.29,1.0535653752852738,170.21762540024494,522,5,1,16952,1,164.0336720948119,1,1.0764092732420953,1.0376992920201087
21004,152,21004_152,532,5,1,11666,1,135.93217960168866,597,5,1,11358,1,134.0430561642665,1,1.0271174502553266,1.0140934076816863
21004,14,21004_14,584,5,1,19662,1,176.58822974487066,502,5,1.32,21541.08,1.1489125293076057,184.94923281274524,1,0.9127676049668818,0.9547929832380554
21004,9,21004_9,522,5,1,16952,1,164.0336720948119,501,5,1,18197,1,169.83118186881865,1,0.9315821289223498,0.9658631017566321
21004,39,21004_39,509,5,1,16439,1,161.56342016664615,522,5,1,16952,1,164.0336720948119,1,0.9697380840018877,0.9849405802075935
22490,14,22490_14,502,5,1.11,18114.09,1.0535653752852738,169.60047253946635,584,5,1,19662,1,176.58822974487066,1,0.9212740311260299,0.9604290885326842
22490,142,22490_142,529,5,1,13611,1,146.98126701008516,589,5,0.71,11477.15,0.8426149773176358,134.9637480258743,1,1.1859215920328654,1.0890425700233735
22490,14,22490_14,584,5,1,19662,1,176.58822974487066,502,5,1.15,18766.85,1.0723805294763609,172.62929174382492,1,1.0476984683098123,1.0229331764097176
22490,19,22490_19,503,5,1,10701,1,130.19536434278618,595,5,0.95,10912.65,0.9746794344808963,131.4215667110877,1,0.9806050775934352,0.9906697020969384
22490,39,22490_39,522,5,1,16952,1,164.0336720948119,509,5,0.9,14795.1,0.9486832980505138,153.27251828801477,1,1.1457847530601348,1.070209284266967
22490,142,22490_142,529,5,1.12,15244.320000000002,1.0583005244258363,155.550351957547,589,5,1,16165,1,160.17250067820453,1,0.9430448499845345,0.9711426824137329
22490,142,22490_142,529,5,0.99,13474.89,0.99498743710662,146.24451416504843,589,5,1,16165,1,160.17250067820453,1,0.833584287039901,0.9130438342775318
22490,142,22490_142,529,5,1,13611,1,146.98126701008516,589,5,1,16165,1,160.17250067820453,1,0.8420043303433343,0.9176435804381846
22490,39,22490_39,509,5,1.05,17260.95,1.02469507659596,165.55324120276674,522,5,1,16952,1,164.0336720948119,1,1.018224988201982,1.0092637632782893
22490,39,22490_39,522,5,1.03,17460.56,1.014889156509222,166.47599511141394,509,5,1,16439,1,161.56342016664615,1,1.0621424660867451,1.0304064802521553
22490,192,22490_192,543,5,0.88,14199.68,0.938083151964686,150.0948441339332,598,5,1,10986,1,131.95639928801737,1,1.2925250318587294,1.1374578644444941
22490,19,22490_19,595,5,1,11487,1,134.8356824426909,503,5,1,10701,1,130.19536434278618,1,1.0734510793383796,1.0356411929359284
22490,14,22490_14,502,5,1,16319,1,160.97764459423664,584,5,0.82,16122.839999999998,0.9055385138137416,159.90744312016975,1,1.0121665909976159,1.0066926307693047
25990,252,25990_252,554,5,1.26,13114.08,1.1224972160321824,144.44149696837576,573,5,1,13197,1,144.68115338262348,1,0.9937167538076835,0.9983435547157001
25990,14,25990_14,502,5,1,16319,1,160.97764459423664,584,5,0.91,17892.420000000002,0.9539392014169457,168.45443486245404,1,0.9120622028769724,0.9556153551295795
25990,152,25990_152,532,5,0.98,11432.68,0.9899494936611666,134.56599236895045,597,5,1,11358,1,134.0430561642665,1,1.0065751012502202,1.0039012554596123
25990,152,25990_152,597,5,1.1,12493.800000000001,1.0488088481701516,140.58554334085127,532,5,1,11666,1,135.93217960168866,1,1.0709583404765988,1.0342329811292514
26713,39,26713_39,522,5,1,16952,1,164.0336720948119,509,5,0.91,14959.49,0.9539392014169457,154.12168001196088,1,1.1331937118177158,1.0643127695083636
26713,252,26713_252,573,5,1,13197,1,144.68115338262348,554,5,1.3,13530.4,1.140175425099138,146.7163061571032,1,0.975359191154733,0.9861286531280273
26713,19,26713_19,503,5,1.14,12199.14,1.0677078252031311,139.01060931396552,595,5,1,11487,1,134.8356824426909,1,1.0619952990336903,1.0309630714632907
